OBJECTID,GLOBAL_ID,REMARKS,FREQ_TRANS,FREQ_REC,FREQ_UOM,TYPE_CODE,SERVICE_ID,FREQ_ALT,FREQ_USAGE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
3422,8A1AF543-0EA1-44EF-AC0A-398E4821644B,,8070,8070,,,,,,1,1,0,0,0,0
3423,F9A1C4ED-50A2-4022-AAF6-579032F465AF,,121.5,121.5,,,,,,1,1,0,0,0,0
3424,2E3E12E8-A585-4CCD-A704-472084ADAC9D,,6595,6595,,,,,,1,1,0,0,0,0
3425,60303937-776B-43F5-BD38-F15C8E5684BC,,3416,3416,,,,,,1,1,0,0,0,0
3426,BFAB772C-7071-4499-A58E-76E6EE91C4E6,,5631,5631,,,,,,1,1,0,0,0,0
3427,4E1AA259-8C1F-45A2-A63E-C6A9641849EE,,122.5,122.5,,,,,,1,1,0,0,0,0
3428,D7BCCF92-E5F0-44A0-AEFC-D493BBAE1484,,121.9,121.9,,,,,,1,1,0,0,0,0
3429,4B530C9D-04C5-4B0F-860C-80D99E11D979,,11309,11309,,,,,,1,1,0,0,0,0
3430,BEDFE762-D7A6-48B4-B2CF-00F89CCE39A4,,8834,8834,,,,,,1,1,0,0,0,0
3431,C736E777-3D0F-4513-8CD8-FBEDDFE79334,,5580,5580,,,,,,1,1,0,0,0,0
3432,AE0ECFFB-840B-48BC-A4FD-F8ECB173E6A3,,6631,6631,,,,,,1,1,0,0,0,0
3433,D51F5A6E-DA33-4F36-B6F0-C7276CDA1AD8,,123,123,,,,,,1,1,0,0,0,0
3434,A48C73E3-94C2-402C-AF61-8C2F583211A5,,9055,9055,,,,,,1,1,0,0,0,0
3435,F15EB5C0-60F1-464E-B382-70268C0B1F47,,7435,7435,,,,,,1,1,0,0,0,0
3436,F2EF5206-5278-4B4A-B657-FC4E6A52835D,,5836,5836,,,,,,1,1,0,0,0,0
3437,97BCC470-144D-4AED-856D-AEC6DF04794E,,122.5,122.5,,,,,,1,1,0,0,0,0
3438,E588DEDE-6E2B-40BC-B5D2-97272F9E31BC,,120.3,120.3,,,,,,1,1,0,0,0,0
3439,BD02A572-335A-440A-8F88-2FEC06DA8F8B,,122.1,122.1,,,,,,1,1,0,0,0,0
3440,E9D74E6F-9C91-4DB4-84C8-985ACD028782,,4485,4485,,,,,,1,1,0,0,0,0
3441,279E0CBA-3BC9-4F6D-A24E-7EBE3F48E603,,6554,122.8,,,,,,1,1,0,0,0,0
3442,3516D50D-F79B-493C-A2E1-CFE07563EB79,,123.9,123.9,,,,,,1,1,0,0,0,0
3443,3E4C4404-FAFC-4294-9F21-D6019AF36C8B,,120.7,120.7,,,,,,1,1,0,0,0,0
3444,37D546B9-70C3-4CCE-810E-E173883F2238,,132.5,132.5,,,,,,1,1,0,0,0,0
3445,31CB66FD-AD55-4F43-A172-6A839F0F1FB3,,128.1,128.1,,,,,,1,1,0,0,0,0
3446,4024AF15-31B1-406C-87F1-FA7856D3D900,,128.3,128.3,,,,,,1,1,0,0,0,0
3447,677EC081-320B-408C-A0F9-A24B2D30595F,,127.5,127.5,,,,,,1,1,0,0,0,0
3448,FE2521F3-EE08-494D-8C1C-9D80F7CD2C8F,,8918,8918,,,,,,1,1,0,0,0,0
3449,CBCD3FFE-1F70-4E81-889F-C5E0DAD175E2,,11309,11309,,,,,,1,1,0,0,0,0
3450,FB5CA503-639B-422B-9988-5E15BB4C38DC,,122.7,122.7,,,,,,1,1,0,0,0,0
3451,A46B8EC7-4BE5-414F-9359-8AD979A58FEF,,123,123,,,,,,1,1,0,0,0,0
3452,9D25F990-DB04-485A-8447-187E1B7A2A66,,122.1,122.1,,,,,,1,1,0,0,0,0
3453,2B92C227-5EE7-4594-A0E4-7341D432F79D,,126,126,,,,,,1,1,0,0,0,0
3454,56E7B09A-4C3E-4E6E-AFDE-BE5990ACE312,,125,125,,,,,,1,1,0,0,0,0
3455,4BD4EA9F-2E7F-46C3-85F4-629DD04DC578,,6886,6886,,,,,,1,1,0,0,0,0
3456,61974994-9FD3-4F83-8837-C6BB812BEB49,,6811,6811,,,,,,1,1,0,0,0,0
3457,2509B956-81E5-4648-956B-D58E9318C9A9,,6886,8834,,,,,,1,1,0,0,0,0
3458,E4E5B292-B036-4863-85CB-FDED6A32E7D7,,121,121,,,,,,1,1,0,0,0,0
3459,78FB4008-561E-42A9-830E-D0392308EC54,,11309,11309,,,,,,1,1,0,0,0,0
3460,93607781-B300-4C40-AF44-0E5A8B24CAEE,,8882,8882,,,,,,1,1,0,0,0,0
3461,F829CD84-332B-49BE-B3C8-1D2B3569D5A0,,3416,3416,,,,,,1,1,0,0,0,0
3462,DDCD3BBE-9A95-4C0F-B6A9-5DFC9BE5763F,,5574,5574,,,,,,1,1,0,0,0,0
3463,C71092CC-E131-4586-9D40-79F27D523620,,6577,6577,,,,,,1,1,0,0,0,0
3464,F771684D-FC62-4CE4-8FE1-A9C6FBDDDFBA,,123,123,,,,,,1,1,0,0,0,0
3465,F47B023E-1B62-4CE1-AB7D-A7DE5678B866,,122.4,122.4,,,,,,1,1,0,0,0,0
3466,1C6DC0DD-76FB-4E23-B3E3-419A21CD8F97,,131.1,131.1,,,,,,1,1,0,0,0,0
3467,35DA4450-D92B-4ADE-A2FD-83AC42FAD67C,,122.1,122.1,,,,,,1,1,0,0,0,0
3468,C661C6D5-4BA8-43E6-B5FD-F6900E0FC66B,,11309,11309,,,,,,1,1,0,0,0,0
3469,CE0DFF81-BA6F-4304-9078-2D69FAB4505B,,8957,8957,,,,,,1,1,0,0,0,0
3470,59BA1144-FAE0-4E44-8671-AF0C386BBE66,,3416,3416,,,,,,1,1,0,0,0,0
3471,CBB734E2-3189-4F7C-B3C9-2FEDACD7BBB1,,5631,5631,,,,,,1,1,0,0,0,0
3472,7C05DBE8-C04E-4C03-9E48-743AE9CD1927,,6595,6595,,,,,,1,1,0,0,0,0
3473,ED220FB3-BCCB-48C1-B776-5E38EC8A096D,,11361,11361,,,,,,1,1,0,0,0,0
3474,28D1537C-4C58-4F1C-A571-9E9F3CED386F,,7400,6554,,,,,,1,1,0,0,0,0
3475,00E31560-D94A-4733-949B-C16A346FD4B3,,125.45,125.45,,,,,,1,1,0,0,0,0
3476,EE33847A-AC7E-49A6-AEBA-AE025C502F28,,122.2,122.2,,,,,,1,1,0,0,0,0
3477,BF480D3C-10E4-4E84-96BF-25DB34BD8827,,125.1,125.1,,,,,,1,1,0,0,0,0
3478,3FFBEAC8-50A6-4CDA-84AD-284A01299A0E,,124,119.2,,,,,,1,1,0,0,0,0
3479,2617AA48-9113-40EB-B8B1-C58BC11D80BC,,9055,9055,,,,,,1,1,0,0,0,0
3480,CD5E5411-DDAD-43A7-AC56-C83358930198,,9062.5,9062.5,,,,,,1,1,0,0,0,0
3481,D3E13E02-0F5A-486E-A3A1-B04CC1E5649B,,121.9,121.9,,,,,,1,1,0,0,0,0
3482,CBDE567B-06E5-471D-A6B2-8B0A57097FF9,,125.7,125.7,,,,,,1,1,0,0,0,0
3483,16766147-CCAE-49E3-92AA-5B2ACD3A2758,,125.9,125.9,,,,,,1,1,0,0,0,0
3484,E12C0A74-CB4D-4F87-B0B0-D4B1B9CFF877,,122.5,122.5,,,,,,1,1,0,0,0,0
3485,5ED7E5AF-5B03-48E9-AE87-26CA77C960CE,,9010,9010,,,,,,1,1,0,0,0,0
3486,575CC8DE-73B3-4F85-97A2-0AF71C535603,,125.25,122.2,,,,,,1,1,0,0,0,0
3487,03295DA2-6623-4E01-B68C-17F7FB7FE103,,123,123,,,,,,1,1,0,0,0,0
3488,7C0EB670-0263-4B3F-8C69-306F0136D63B,,9055,9055,,,,,,1,1,0,0,0,0
3489,001A4473-6F32-407F-B3B9-D6DA0DA1ECD8,,5340,5340,,,,,,1,1,0,0,0,0
3490,08474967-E5A0-41BF-8944-09F9D9808720,,6554,6554,,,,,,1,1,0,0,0,0
3491,0AADB34A-6085-4D92-B5B5-5502A99AA53A,,7825,7825,,,,,,1,1,0,0,0,0
3492,7C75F194-537A-4D78-A3CE-44419C63939B,,9145,9145,,,,,,1,1,0,0,0,0
3493,FD9BA89E-8B16-4BB5-A84D-3B0A56A1C4E0,,9146,9146,,,,,,1,1,0,0,0,0
3494,9F154548-F4A5-46BA-A344-93F7E7DE118E,,7825,118.7,,,,,,1,1,0,0,0,0
3495,0B9A893A-C8CE-4B6C-A386-612304AF24F6,,4495,4495,,,,,,1,1,0,0,0,0
3496,842D0F50-0280-4094-86A2-7A58C3DC9C15,,122.9,122.9,,,,,,1,1,0,0,0,0
3497,AAE2249C-6458-41CE-A1B4-9A4900FD89C9,,6553,6553,,,,,,1,1,0,0,0,0
3498,CA384921-152A-488F-801F-CE476D1CD672,,132.5,132.5,,,,,,1,1,0,0,0,0
3499,40E5BD17-5406-4558-B2AA-86E61D6C304E,,11244,11244,,,,,,1,1,0,0,0,0
3500,DF2E0FE5-0F74-4F9F-BC76-2BA65E148A73,,130.3,130.3,,,,,,1,1,0,0,0,0
3501,3D92C467-F930-4E63-A177-ACEB3A62B1FF,,5711,5711,,,,,,1,1,0,0,0,0
3502,6631A0F5-8C3F-4F1E-8EF6-BA999CF4016F,,121.1,121.1,,,,,,1,1,0,0,0,0
3503,3EC845FB-38F1-472E-B46F-D740F0296D5D,,119.5,119.5,,,,,,1,1,0,0,0,0
3504,01E252F4-63BF-47CF-991A-AB086755E272,,119.7,119.7,,,,,,1,1,0,0,0,0
3505,41535CBD-8FFF-4855-949B-0CE4A9F37B08,,5580,5580,,,,,,1,1,0,0,0,0
3506,34CDA650-F7D9-4C3C-A157-74110EF4DD44,,8834,8834,,,,,,1,1,0,0,0,0
3507,A55FF462-81F3-4EE1-A9CD-20C12A7FEE97,,122.2,122.2,,,,,,1,1,0,0,0,0
3508,8A48E417-9292-4C9D-81AE-37AC20303388,,3416,11309,,,,,,1,1,0,0,0,0
3509,73F54552-A606-42F0-A57B-EACD3B078036,,8882,8882,,,,,,1,1,0,0,0,0
3510,E4553852-39B9-4677-91D8-40B3227F8C9F,,11309,3416,,,,,,1,1,0,0,0,0
3511,E340740D-58DD-4829-A8D7-99A2AC682F4A,,5574,5574,,,,,,1,1,0,0,0,0
3512,A9FCE0EA-D89C-4D6F-835B-37ABB79CE915,,6577,6577,,,,,,1,1,0,0,0,0
3513,4CA2B387-8867-4AC4-9C61-D0A15FB691F6,,122.5,122.5,,,,,,1,1,0,0,0,0
3514,F6E120DF-9DB9-4F0C-9036-EDCEC36856B3,,134.7,134.7,,,,,,1,1,0,0,0,0
3515,CCF0A53D-1064-4962-941D-7CE6F675CC97,,134.7,134.7,,,,,,1,1,0,0,0,0
3516,2033FF3D-9C7A-4C6A-B4D5-9DDE0BF33AA1,,119.7,119.7,,,,,,1,1,0,0,0,0
3517,2B9B1AD0-7F8C-497B-BC22-63F24A678AAC,,119.7,119.7,,,,,,1,1,0,0,0,0
3518,024A9E50-7044-4BF0-8DDD-827277A437EF,,5687,5687,,,,,,1,1,0,0,0,0
3519,B90F3D63-FD60-496B-A17A-1E3E8966F9D6,,3032,3032,,,,,,1,1,0,0,0,0
3520,97C57ECA-8617-4F5E-B892-ADC350D72DDA,,8974,8974,,,,,,1,1,0,0,0,0
3521,13BDB66F-0CC2-40C9-8EE6-670DEE1E7932,,11235,11235,,,,,,1,1,0,0,0,0
3522,CE7B5363-769D-44E6-994E-157A2DACC74B,,13206,13206,,,,,,1,1,0,0,0,0
3523,8CD0B874-0D33-49F1-9015-07D790BCBF33,,124.3,124.3,,,,,,1,1,0,0,0,0
3524,42D86792-B8F6-40ED-87FF-9C3CF670C61E,,119.7,119.7,,,,,,1,1,0,0,0,0
3525,7E90BFC3-9897-43CE-A327-FAD87106541B,,128.2,128.3,,,,,,1,1,0,0,0,0
3526,A610C9EF-24F0-4072-A0D8-3AB40F65140D,In flt Info sctr blw TCA Noumea parts 1.2 Magenta,124.3,124.3,,,,,,1,1,0,0,0,0
3527,C32A378E-06CB-46E2-BA86-8DE12A0C626E,,130.6,130.6,,,,,,1,1,0,0,0,0
3528,45B5DAB6-88A6-422A-A184-5D767BA97AE9,,130.05,130.05,,,,,,1,1,0,0,0,0
3529,4BEF5029-FCA5-4EA6-8DE5-7FA973DC389C,,128.9,128.9,,,,,,1,1,0,0,0,0
3530,5B168FDB-1D9E-4000-96D2-C6C2CA34D2F2,,125.1,125.1,,,,,,1,1,0,0,0,0
3531,B0035ED4-F215-4039-B7E4-98E49F3433C7,In flt Info sctr blw TCA Noumea part 1.4 Iles Loyaute.,125.1,125.1,,,,,,1,1,0,0,0,0
3532,8F4FC8F3-1F9F-4632-87ED-0D1C1D91D201,,118.5,118.5,,,,,,1,1,0,0,0,0
3533,8D7BE9E9-C46F-4FA6-97A9-91B48B45A0C1,,120.15,120.15,,,,,,1,1,0,0,0,0
3534,DBD2B8E2-12B5-4575-BEF2-E68D2B168161,,121.7,121.7,,,,,,1,1,0,0,0,0
3535,B95F311B-B387-4EE7-98A5-E29FEF23830A,,11235,11235,,,,,,1,1,0,0,0,0
3536,D79C3BFC-3C96-4E04-B78B-A100B3C21342,,13206,13206,,,,,,1,1,0,0,0,0
3537,998D2B25-2A03-46B2-8AC7-C5D2E38D90ED,,3032,3032,,,,,,1,1,0,0,0,0
3538,3A243011-129E-404E-8AC0-409DCB238155,,5687,5687,,,,,,1,1,0,0,0,0
3539,796FCF87-82EA-4D7E-95F7-BA2597EAFC32,,125.7,125.7,,,,,,1,1,0,0,0,0
3540,A5CE4EF1-1363-4850-8C1E-D10BC273E825,,5687,5687,,,,,,1,1,0,0,0,0
3541,D53BB529-D75D-4EBA-8238-43E390EEB499,,3032,3032,,,,,,1,1,0,0,0,0
3542,4885F62C-474F-495D-A0D8-5D1FAE2D3435,,8974,8974,,,,,,1,1,0,0,0,0
3543,706CB568-9FBF-4BF5-9B86-A1A14186EC8B,,11235,11235,,,,,,1,1,0,0,0,0
3544,E401DFFF-D2E3-4CA6-8809-2D9A9811B7F8,,13206,13206,,,,,,1,1,0,0,0,0
3545,58444E1A-6950-4138-BB58-DB3E737196D4,,130.25,130.25,,,,,,1,1,0,0,0,0
3546,2A4693C3-EE21-42D5-8FD8-3C57DD6A68B1,,261.7,261.7,,,,,,1,1,0,0,0,0
3547,B1E834CE-C304-42A7-9601-97BDDA402E1E,,5687,5687,,,,,,1,1,0,0,0,0
3548,0A4EE4F6-057E-42D6-92F2-E28D6E7D0CEF,,3032,3032,,,,,,1,1,0,0,0,0
3549,6626CAC0-533B-480B-833A-3A89DA2E214E,,8974,8974,,,,,,1,1,0,0,0,0
3550,0EF4798D-6E40-44E4-B2FE-21E6760365D7,,11235,11235,,,,,,1,1,0,0,0,0
3551,B05574AC-A3DA-4F11-B73F-01F3AD2B905A,,13206,13206,,,,,,1,1,0,0,0,0
3552,50F8FFD5-9BA0-452E-9945-166D1CB937DC,,135.25,132.95,,,,,,1,1,0,0,0,0
3553,C4D39098-5013-4D0D-8217-B91F1EB2C0BD,,119.625,119.625,,,8CC92F58-9C1F-48EB-AFF8-0F300AA74FC8,,BLANK,0,0,1,0,0,0
3554,A1967A6C-588C-43C3-A41E-0EEC829CC87F,,124.6,124.6,,,,,,1,1,0,0,0,0
3555,A0BF5B1B-F5A1-47FC-B7CC-7BBEE6CACF11,,121.73,121.73,,,,,,1,1,0,0,0,0
3556,7D400D14-F5EF-48FB-A08B-46FFCFC02606,,118.925,118.925,,,,,,1,1,0,0,0,0
3557,C94FF0A3-EABC-45EC-A7C0-8CA524BC0101,,260.4,260.4,,,,,,1,1,0,0,0,0
3558,055B1939-FCCE-4588-AEF3-E53B526D0EA6,,128.32,128.32,,,,,,1,1,0,0,0,0
3559,0F627FE0-59B0-45BF-9328-056252CC602E,,246.1,246.1,,,,,,1,1,0,0,0,0
3560,ADE631D2-C6C2-4F24-8910-20C227205AB0,,134.25,134.25,,,,,,1,1,0,0,0,0
3561,642EC2CA-CAB1-4470-9DA5-0B3614802F55,,128.2,134,,,,,,1,1,0,0,0,0
3562,0381C59A-7302-4F7C-8C71-FBBB6AFB288E,,297.5,255.4,,,,,,1,1,0,0,0,0
3563,E0B6167B-AC00-4D24-9937-D79EB561A2E3,,119.3,119.3,,,,,,1,1,0,0,0,0
3564,3A8B9C0C-0BB8-4221-9B95-30E22635A8EA,,121.25,121.25,,,,,,1,1,0,0,0,0
3565,5B465A37-B619-4D0D-9D68-236518A6DFA3,,127.3,127.3,,,,,,1,1,0,0,0,0
3566,C763FF10-40CB-428E-A57A-30749F02671C,,134.4,134.4,,,,,,1,1,0,0,0,0
3567,7CFF9C57-8815-41E9-B2E6-75372662F6AC,,123.7,123.7,,,,,,1,1,0,0,0,0
3568,B97821FC-9081-48BA-AE62-A26BBDB8F016,,133.25,133.25,,,,,,1,1,0,0,0,0
3569,D417F2AE-270C-4A62-92DB-62944C75E2E1,,134.2,134.2,,,,,,1,1,0,0,0,0
3570,5EC932FB-99D4-4D99-B5E3-2AEBB7932D4F,,128.3,128.3,,,,,,1,1,0,0,0,0
3571,05783715-C0FC-42AC-8060-4EE07ABD92EF,,118.5,118.5,,,,,,1,1,0,0,0,0
3572,4D92264E-451F-4709-9040-452A7FA3DC1D,,135.1,135.1,,,,,,1,1,0,0,0,0
3573,E012CEC9-E573-4C71-B927-848F3E1E644B,,119.575,119.575,,,51B7ED17-92C1-47F7-9E9F-D804CDE7107B,,BLANK,0,0,1,0,0,0
3574,0B189A3E-A2B3-422F-847E-79267C9A12F3,,134.2,134.2,,,46D13AC9-CE0F-470E-A46E-BD0F8FC3F90F,0,BLANK,0,0,1,1,0,0
3575,63823388-BE30-429A-8B97-10C1CBC711BD,,123.9,123.9,,,,,,1,1,0,0,0,0
3576,CD2FB71F-9AA0-48CB-A95C-CF867916B5D7,,118.9,118.9,,,,,,1,1,0,0,0,0
3577,9A581CAF-5D72-4156-9DF6-EF51F53EDB1D,5 NM TO 3700',122.8,122.8,,,,,,1,1,0,0,0,0
3578,5AB01168-0E31-45D5-A9EB-633AAAEDEEA0,,269.25,269.25,,,84C79328-FF84-4EAD-8E11-781E128175E9,1,BLANK,0,0,1,1,0,0
3579,856845F6-91A4-47DE-A70A-D128BE66B981,,122.3,122.3,,,,,,1,1,0,0,0,0
3580,40413C33-2FB8-4F26-9FFB-B1B23900F8BE,,135.75,135.75,,,79333AA3-6C36-44D9-9EEF-4C3D23C75DBF,,BLANK,1,0,0,0,0,0
3581,ADD8A86D-1696-4BD8-AC53-049FE95C5537,,123.425,123.425,,,,,,1,1,0,0,0,0
3582,85B1D828-DD45-43F6-B9E8-D3C74B18AE65,(DEP W 131.175),131.75,131.75,,,,,,1,1,0,0,0,0
3583,819D5770-42D0-4E4B-89D1-629F64A92784,,126.4,126.4,,,,,,1,1,0,0,0,0
3584,6314B172-C2FB-472E-B6E9-F3381667704D,,123,123,,,,,,1,1,0,0,0,0
3585,C4A5D04D-CDC3-456E-9E41-8539908F9A5F,,127.075,127.075,,,2D78C035-1ABD-4EC6-9CB3-E667C617F96F,0,BLANK,0,0,1,0,0,0
3586,F4F3F28D-2D3B-4CF3-9C3F-C95F7C49C41A,,292.175,292.175,,,2D78C035-1ABD-4EC6-9CB3-E667C617F96F,0,BLANK,0,0,1,0,0,0
3587,DEBF1C52-6B72-4C7F-B326-879EFBE1C9A5,,123.25,123.25,,,,2,BLANK,1,1,0,0,0,0
3588,3C47FB51-1FB1-4662-BAE0-50DF4276A902,,122.15,122.15,,,43FDBA62-9950-4A86-B02E-A54C74EE1008,2,BLANK,0,0,0,1,0,0
3589,8C450EBA-5DCB-44CD-A62F-9D189B942E4D,,135.375,135.375,,,985280D9-F7FE-4794-96D2-85DAC9019C7D,,BLANK,0,0,1,0,0,0
3590,E369C693-8741-4437-A045-6515BB53B1B6,,259.6,259.6,,,,,,1,1,0,0,0,0
3591,ED02CEBB-BE48-41C1-99FD-6A693E171449,(E Arr/Dep 259.6) (W Arr/Dep 252.875) (Lichfield corridor 292.525),292.525,292.525,,,,,,1,1,0,0,0,0
3592,623BAC9B-7033-4B07-95BE-DCC896345651,,275.35,275.35,,,,,,1,1,0,0,0,0
3593,A052FF04-0CC6-4B52-BB66-D7F5CD0782D3,,123.55,123.55,,,,,,1,1,0,0,0,0
3594,0B3A8A7C-EBF5-4319-A093-A664224375D2,,122.85,122.85,,,,,,1,1,0,0,0,0
3595,4B146625-F20C-4803-AEB4-9336CFC0B71E,,119.3,119.3,,,,,,1,1,0,0,0,0
3596,41007DBA-0258-48A4-880E-9D18540DD918,,119.9,119.9,,,,,,1,1,0,0,0,0
3597,338ECFA1-33B6-49D8-B910-214C2F865A31,,122.2,122.2,,,FAEFDC9F-2170-441F-B8F9-28C735D0D994,2,BLANK,0,0,1,1,0,0
3598,41CD5916-0532-4E7E-B267-A1FC7348A96F,,121.5,121.5,,,68DF29BA-9EA9-4889-8BA2-B8516AE43737,2,BLANK,0,0,1,1,0,0
3599,1F8E99B0-5496-4E3F-890F-89239834BCCD,,121.5,121.5,,,7FFD0B58-0F60-4912-B2E7-719874F55B12,2,BLANK,0,0,1,1,0,0
3600,0B255CFB-A1F0-4B98-8994-539DFE48F49D,,121.5,121.5,,,34F9A658-C57D-4CA4-9A59-77F6D39DD1BD,2,BLANK,0,0,1,1,0,0
3601,CB14ED5D-7EE0-4B40-BF79-8D8C98B46ABF,,243,243,,,34F9A658-C57D-4CA4-9A59-77F6D39DD1BD,2,BLANK,0,0,1,1,0,0
3602,C69250A5-CAE8-48F8-89D6-66D73B577AB8,,121.5,121.5,,,D0486F7F-BC20-4AA2-84D7-1F45931897DA,2,BLANK,0,0,1,1,0,0
3603,692EA5B3-5BA0-43BC-B198-E89FA6611F08,,243,243,,,D0486F7F-BC20-4AA2-84D7-1F45931897DA,2,BLANK,0,0,1,1,0,0
3604,195A4AEA-E8DA-4715-8C51-FF355B0534EF,,121.5,121.5,,,9CEF0C77-DC02-4E4E-B71D-15F87B5092C4,2,BLANK,0,0,1,1,0,0
3605,6CB7B8EF-433A-4E83-959D-C9045B66A9CA,,121.5,121.5,,,A99ED97D-FB42-47E0-B728-0D3AA7A152EA,2,BLANK,0,0,1,0,0,0
3606,84CF4B8C-77BE-410B-9285-1B946627A918,,121.5,121.5,,,8C272E9E-F3E0-4D5D-80BD-78CD57BD940A,2,BLANK,0,0,1,1,0,0
3607,FC07AA87-F362-4566-B544-87C11C622557,,121.5,121.5,,,E90B3070-76BB-447F-A5DD-39BA74B2EF94,2,BLANK,0,0,1,1,0,0
3608,98324BDD-C910-418E-930E-FB404B694723,,121.5,121.5,,,870FF8FE-51A8-4E61-BF6C-CBA87D1D626E,2,BLANK,0,0,1,0,0,0
3609,4E4FE33F-74F5-4681-A740-EC6FE5591D74,,121.5,121.5,,,8ADEBBE2-31B1-41B8-A0AA-A7D8D16A6C76,2,BLANK,0,0,1,0,0,0
3610,9983D5CE-B69C-47FA-BA7C-9EC329FA7F5D,,121.5,121.5,,,A267A467-B418-49B3-8CFB-6B09AF137E66,2,BLANK,0,0,1,1,0,0
3611,A1FCAE8F-F3F9-4552-8610-C462279E37C6,,121.5,121.5,,,F35B8770-3DDA-4AF3-BD22-A3544B0DE261,2,BLANK,0,0,1,0,0,0
3612,DC6D3F49-71C5-4029-8737-CD0BF23F8804,,121.5,121.5,,,7C108835-5395-4CB2-BE9D-9A38AFF4CA20,2,BLANK,0,0,1,0,0,0
3613,2958E700-1462-4323-A59F-D28113B1D377,,121.5,121.5,,,9F1CC238-39BE-466E-9278-8198436F9B6A,2,BLANK,0,0,1,1,0,0
3614,C97CC503-66A6-41A4-A999-1A6C48F8B408,,121.5,121.5,,,A9F6FF3C-E228-410F-998F-834DE2FE2475,2,BLANK,0,0,1,0,0,0
3615,A62FF2F5-17F2-4648-880D-C7489BB8EDC8,,121.5,121.5,,,BDD723DC-DEC1-486B-9E14-5F29B5AB764F,2,BLANK,0,0,1,0,0,0
3616,BF2F3254-66D3-463B-BB05-0BB87D83C0CD,,121.5,121.5,,,31E1C686-AF7B-495E-A2A0-21F32E5E640F,2,BLANK,0,0,1,1,0,0
3617,AA9C8EA9-FFBF-4692-B4A9-C3902F0F08A8,,121.5,121.5,,,315FEC3D-E8FA-424C-B105-8AA8DD84C8C8,2,BLANK,0,0,1,1,0,0
3618,4EC34A53-AFF4-4D10-8AFF-B68139118C56,,121.5,121.5,,,577556D4-5B84-42B2-8357-5B499E1E389A,2,BLANK,0,0,1,0,0,0
3619,1D070255-75DA-42C9-A6B2-AA27567E8987,,121.5,121.5,,,8ACE1C07-CF71-442A-A1E6-A0DA2405C965,2,BLANK,0,0,1,1,0,0
3620,ECE0B370-2D9E-4455-A7EB-1AC5147A6F0B,,121.5,121.5,,,F371D501-B65F-4037-8781-576D4E20AC19,2,BLANK,0,0,1,1,0,0
3621,845D5794-A0DB-4048-ABAF-21AEEF4D05A7,,121.5,121.5,,,CEC04121-2C58-4676-B4C6-E9B2A8A0E4F3,2,BLANK,0,0,1,1,0,0
3622,5C39C047-7342-4F63-8801-7EB98AF9BF9B,,121.5,121.5,,,E9F96BE8-DE57-48DD-83CD-31116299E9F1,2,BLANK,0,0,1,0,0,0
3623,54CFB023-C35E-4915-84C4-8FBA03AD848F,,243,243,,,,2,BLANK,1,1,0,0,0,0
3624,27B6AE3A-5A0E-4BFB-A352-E5FA559DA917,,121.5,121.5,,,1E24F2B6-A6D5-49DE-B204-94DA21F13322,2,BLANK,0,0,0,0,0,1
3625,54EACD2A-D15B-48E3-BFDC-A31C917C6B4C,,243,243,,,1E24F2B6-A6D5-49DE-B204-94DA21F13322,2,BLANK,0,0,0,0,0,1
3626,92D5A339-09B8-4F68-897E-7DEAE4AE7194,,121.5,121.5,,,F4E4C6E7-8B0A-429B-8A09-F7BFD5056010,2,BLANK,0,0,1,0,0,0
3627,A85E3290-7999-4B5E-B961-2E0DB8164FC7,,121.5,121.5,,,DE124C4B-2E3B-4E50-8934-939E11F470D1,2,BLANK,0,0,0,1,0,0
3628,4EF016A7-A127-470B-9AE9-73C44119923B,,121.5,121.5,,,142EC7CB-7903-4A1A-A968-1F687B2DD2EC,2,BLANK,0,0,1,1,0,0
3629,F9C95678-984E-40DA-BF82-107A04FA2145,,121.5,121.5,,,8AE7B971-9F69-47B9-95C6-C3051A3270CD,2,BLANK,0,0,0,1,0,0
3630,DA0DEFF7-9476-40BF-A89B-C284A4DF26CF,,121.5,121.5,,,770CD501-FE76-4F9C-A25E-E277CB731D2C,2,BLANK,0,0,1,1,0,0
3631,9489B8CC-C613-46DF-BF6F-7E067169110F,,121.5,121.5,,,42127C7F-9F17-46AB-A04F-49801274D358,2,BLANK,0,0,1,0,0,0
3632,B2515221-2B29-460C-A23E-275E4819CBC4,,121.5,121.5,,,AD9EFFFE-652E-496F-ADC0-7AB80583BBFD,2,BLANK,0,0,1,1,0,0
3633,8CD6DE5D-DB45-44D6-B38B-690263A0A1EF,,243,243,,,AD9EFFFE-652E-496F-ADC0-7AB80583BBFD,2,BLANK,0,0,1,1,0,0
3634,75A34A5C-FA7F-4FF2-9BA3-82F1F7173A68,,121.5,121.5,,,A3ADCD47-3203-4FCC-8ED7-5D208187817B,2,BLANK,1,1,1,0,0,0
3635,FA0BF80B-E5B4-4518-ADD6-C691149627F2,,121.5,121.5,,,08A64A8D-F156-4281-B417-62968EBC1E09,2,BLANK,0,0,1,0,0,0
3636,4E83234E-F55C-4651-83B2-F0FEF6E88F61,,243,243,,,08A64A8D-F156-4281-B417-62968EBC1E09,2,BLANK,0,0,1,0,0,0
3637,D98CC9C4-9AFA-4ECB-AF7F-DD15FC23A444,,121.5,121.5,,,0B23302A-2804-4AB1-999E-D3045DB94E4A,2,BLANK,0,0,1,0,0,0
